student_id,hours_studied,sleep_hours,attendance_percent,previous_scores,exam_score
S156,2.893836862596428,10.32979688418084,82.78045188383152,37,36.44815313317835
S016,1.3971129871048,8.240445405121967,81.43003829179659,50,28.385577912315533
S076,5.782141376659439,7.769626953824301,81.16961551707196,86,27.214110864121125
S127,7.037079578643137,8.4388542305238,42.320289933142256,106,21.50798568693008
S068,16.360335048699817,9.811788537161467,102.33158623669452,78,27.15770432001805
S095,14.679604777157344,7.829519853053735,42.22699201240681,72,28.383298052409174
S182,7.978921559919398,6.150391139683131,90.02968549698585,84,31.028314197395733
S171,7.445316305263773,6.2810855098923,108.78564275412211,102,20.176494930596938
S088,-0.44378424835522345,7.72098211321377,83.37552800988708,48,47.29481866262422
S095,12.99087952314405,5.8012818619246795,70.14231047594687,94,53.96037159220289
S173,7.158333191916768,10.217290016960195,56.38859303117515,64,35.63680265550473
S175,5.677900496925097,6.3310005109929826,73.07002412192193,49,22.548125236678963
S022,3.388298019344239,6.863620225475936,85.51919838750128,62,25.349404469182673
S161,2.1448020009022493,6.616497501737597,78.23265486721026,97,27.504544170953416
S082,10.605553425090003,10.008704728000161,61.40516129901199,87,48.99053028777337
S146,3.050083829902783,8.846565054567456,35.706008152617,89,24.991895675726447
S043,8.261443911218764,5.018981822678182,64.207488370317,101,28.015812914406478
S078,3.852805980358701,8.667517221668842,75.95978121486878,53,45.44207211054037
S141,7.274333785679012,4.771325014399552,52.72727190922772,71,46.90180921598869
S183,13.564914387000329,4.991102928727848,62.109528132138735,58,46.84973396748915
S165,11.866323642347123,7.638486457945546,56.783983801532564,95,49.674577899825614
S040,4.255366585801934,9.48828698538599,71.67128364746455,96,50.754912378557734
S045,10.758534773847488,9.328275535954543,53.773802867542344,97,29.138445681862244
S009,4.847325870091521,6.658431465491486,42.393667862319774,35,12.2409566259923
S047,10.556127137499848,8.036120615475822,86.53621004607324,81,53.89437331687701
S066,9.483603281803951,8.74169479896709,58.48408288418266,88,21.77266858486454
S017,8.071591216452031,10.319827330875931,90.0143826965093,51,49.58504259382353
S124,12.810429652948253,7.386779837596876,61.795506796781034,109,27.81428462639242
S128,7.503387849654516,9.349010001005412,55.22731026720809,65,27.167532173268036
S116,8.424730215441407,8.424983927389595,38.87448900997059,58,42.490840455255295
S037,7.371208133915976,8.563703694456004,63.31588595435805,42,32.76610387199083
S031,3.3048039742872763,9.43156385406919,79.67039302565412,61,24.170007002074442
S120,6.393768373484075,8.496349445736035,74.01244012895192,65,39.35791273322775
S072,8.266253489198919,7.223297948646108,77.63073384943444,53,19.685256237514366
S104,15.120709865376426,7.450160403481141,53.62680162350061,76,27.286654944394932
S122,14.946124169022722,7.6360004483995025,51.86629532987654,59,51.33700864706889
S033,6.526943698953404,9.491863491987422,66.24650614946806,60,43.19745413246084
S126,15.100414925853482,9.581306884910532,69.91647886624563,106,54.13179749528891
S014,5.528097216067201,7.365886108808501,92.21736615962897,89,29.706861197522937
S194,4.528940045798552,6.992869584502614,55.67658102409557,80,43.07008411638153
S200,2.8073106775920755,8.213732651257672,69.61444522801342,58,39.66524796278391
S110,5.354420850177728,7.9921551931373065,75.73332516921526,49,26.453799579111884
S162,5.753276083464759,9.069159516593022,58.434633871660125,91,23.141145201938812
S146,8.28791459670815,9.00158249068984,100.81582039447198,44,48.054506433840686
S149,8.020062543755817,9.352800413941628,60.09735347413411,61,40.748335762061586
S163,6.454541571488313,8.3976712252428,114.17832082179126,84,47.230441862340186
S021,13.486947868379197,3.5088657571536412,100.91597784834019,48,40.60208946725609
S024,14.100940637973745,7.986622961676557,64.24249157052473,103,53.260412555550516
S156,5.664780368142996,5.641131895828529,101.49313158170773,72,45.717947491494215
S144,7.6200226204685375,10.228194393075778,78.188002841683,73,51.197256005068546
S010,3.025587349724964,9.582225063448897,54.9988552417964,82,18.69585419341776
S162,5.078402257134365,7.159478567411622,85.94896213123825,108,47.37862958096103
S096,5.814329076376569,8.336263675522444,98.52350855081613,103,47.74016757395938
S033,7.965756697572668,6.617481742080591,54.51190779537588,54,41.56694606743401
S139,5.30205224613082,9.335581914237967,54.55165171665315,58,51.20421137628684
S030,9.784322119302042,7.701528069235982,64.97871180588729,110,20.064936305849535
S009,6.12609200636537,10.173827066455019,89.7580054859851,104,49.14658552514751
S083,6.829976501680163,8.508394960477286,70.40816758262012,91,18.16747399305169
S165,14.364355897867778,8.883792530243817,49.861403914459785,56,42.33607084459058
S085,5.422818815881655,10.183067015339702,80.64902708903348,108,51.7238276669093
S107,10.364783284977042,7.765074070888952,45.64059985525701,55,21.78757602277914
S113,14.736134269964186,4.71975098602594,86.74699567351901,83,47.57316925937573
S038,14.785094725211561,9.87466328178122,97.7924454067292,70,35.55484578690315
S047,10.523566416600502,9.888298598884118,88.8103763306436,65,16.548515047027976
S117,14.915216045477237,9.419674173613732,67.39407664646725,66,22.025366522364486
S066,9.303085841595774,9.970479784861855,80.66562242613433,102,44.452475422725676
S176,13.515370608109524,7.601396823364999,75.80220626301818,59,27.72987174746102
S114,5.834231808432477,9.850775092935978,59.803438879366055,44,39.35043339206027
S171,4.906628846048281,4.7358319547556365,80.83434575759853,68,46.06005847406858
S122,5.6542880591090565,10.110247409467366,82.62632328764724,101,37.38885808283428
S009,1.689645056884662,9.391492677033224,68.1399051304595,70,50.28914620803683
S097,2.122963875537907,9.648511335179721,41.468843449064686,81,49.08031141564602
S146,4.662812910362719,9.324086575003369,82.83612007429304,104,50.496966076988855
S029,5.825761704690132,8.140998232965863,59.821138574001594,53,26.493201382420406
S044,3.7861284001127093,8.534566661176482,78.59165536808278,59,42.22727061792644
S025,14.276351016984474,3.985466174555432,71.59308127099698,98,11.945282681819332
S109,16.232499224101915,7.133351495310705,104.82375682004658,86,52.89597903761324
S136,-0.2858415073541094,9.874997081747857,84.06331133339819,107,45.545691501936716
S106,3.653898530487596,4.2656518372618955,57.00343636091493,99,50.1124190446875
S107,5.6270564022526255,7.677171298645258,81.45614571606,35,41.74392327565344
S099,10.452380429718492,6.278192517672176,103.78889981154083,24,12.684635216395403
S198,15.046978701500741,9.566548536687005,82.11337394740397,45,20.403558088747182
S132,6.357065330227369,8.343205130412734,98.29914225341226,52,46.44612391535002
S144,8.933102719268035,4.36625523591116,50.53681184823782,53,37.63155190856796
S184,1.5811679403817844,8.854916912636796,46.43815184345844,54,39.49521028354744
S028,6.298600996831766,6.510858649571048,91.14138564913422,53,41.86007150065295
S110,3.0868780198758983,6.021825727915011,60.293330582036354,94,41.77804717230989
S100,4.162086154912227,7.9202526455157765,63.72798834920722,109,59.01302372126602
S161,7.3089337286191896,8.085707583629173,104.85849303278283,46,56.335181267284554
S152,0.6028119815058584,6.322355093181479,58.84852486317482,105,25.034169561155352
S032,5.7483438632870545,8.795106634614857,99.26171208293263,76,23.94150701355979
S071,13.224757351972947,7.08482150703801,50.03065060743908,106,26.686169075866264
S061,9.025360117982915,4.920724032201792,55.46884777370644,50,38.14258337825811
S186,8.301928824237429,9.127412640633612,92.40776948190887,89,15.422129039715195
S078,12.193323777172461,8.354566949660677,61.74905114897462,98,19.06188885086585
S072,5.113152833280429,6.267402820629753,87.68277342806027,63,48.155066736281036
S001,6.877212412720715,5.734096945558492,61.794171620446576,25,31.23047762939443
S189,12.573531530161539,7.99544164814444,78.42752479585498,68,11.995259279456672
S079,14.240188154794822,7.891961040672301,60.853677951991,26,30.053445828275812
S068,14.377567824146304,8.604608685518219,82.45746688009133,94,52.2481282154948
S133,13.262415026016075,6.225191665725488,83.10220279846914,61,34.15518705350807
S032,4.738394179634034,10.050943684326306,82.38632462622735,66,38.00953696064503
S067,6.502171459371487,4.033473064404777,68.58449568199467,46,22.37529485271295
S143,9.832338097998413,9.398903950813013,38.37460602854321,78,19.784767827037534
S033,0.31187463137492166,8.925847393602059,99.16261589885815,62,24.787504790052452
S197,16.26326328796218,7.536651747233556,75.40042365520893,100,25.505729550105407
S124,11.713758130808166,6.020765779995589,75.67012123496207,57,42.12182134807226
S056,9.988570826618611,2.4987522593150446,38.551749765540144,85,32.58879415804978
S104,13.531610621738675,7.5441368914032205,103.36966920563236,62,28.092830517702637
S156,8.158355444252097,9.932039014895807,72.70248569150861,82,46.8953223016829
S084,15.774214191848479,9.71780418436346,105.55429448103177,56,38.43820385458429
S108,4.3293653810900405,6.081492682999398,74.60505205773491,93,41.776557359959206
S079,14.049474488857228,4.363486273127647,61.3862379490294,107,42.10297078865592
S152,6.886967384246239,9.773375202809115,57.61914495064782,46,28.022485613712497
S072,7.277190736598634,8.653935998450947,37.1917119614798,64,49.19391325760468
S135,10.45623626985058,9.543015913395264,107.15530941874935,100,40.08289131133901
S121,12.535897472460249,5.217135023029744,72.41061963781634,57,13.139394824381771
S116,8.111991498447411,7.976562070641051,37.608439630554734,73,39.554302510969634
S121,3.250415453015914,7.990712537117117,99.20232968236562,64,22.207999812383882
S103,6.763977945840523,5.57557375390823,90.88058491998616,83,39.57220817486945
S200,10.226320908937174,7.358781885271996,66.0385946856619,94,44.66730376739158
S163,12.732638839910408,6.317978545437703,48.05409648329795,88,29.66359934518063
S188,3.1180148282509634,7.388758631234712,111.16603999065639,88,25.208847142397076
S022,6.849337566743298,6.630285635208782,41.3113001315686,85,37.15562324831334
S137,7.330059357383192,8.258096244371458,70.11879768304144,54,27.030109076382246
S003,13.939832787907678,8.12798540707472,44.046329048860116,63,42.43512127499155
S050,2.2801748452422954,7.026123377343268,77.51278048542336,53,53.94889926094709
S151,14.181796379855482,6.2099422986379285,114.90809601709941,96,41.34826676636845
S117,4.390303246190081,8.515009732665451,63.478626478594784,29,56.54555014670154
S039,6.380791864173294,4.796168999443706,91.72527746216734,58,42.4160159916016
S100,-0.711437392829128,9.861754459728996,58.540966480339776,64,36.19752659624593
S096,5.816338107715552,8.525955810913853,54.596246760779024,76,59.939894801000655
S158,12.851841760531851,3.9524064400005297,76.25929892644558,73,41.951025852940695
S033,6.047289367554214,8.693562215558783,35.461558355527046,71,38.516409870544706
S025,6.509252793882351,5.922535876140442,97.59060837770879,29,26.155160980521416
S167,5.75017793003861,6.219107463275607,46.13933770347985,98,54.65093575984139
S154,1.9516638035762828,9.460619083493874,41.32082452019833,68,42.63556138902523
S120,1.8306973140556146,8.315301260409637,63.82861695815595,100,54.63542604436424
S177,8.11922324407324,8.41554561901789,48.733892826216945,87,30.131027290164532
S134,5.534101859697005,10.719134946526616,73.91240358797893,58,43.71529791440257
S150,7.706642151370298,7.089878622258576,71.20343596216368,89,54.55655019477669
S184,14.052064729230153,10.071063500178335,81.64283412571689,39,49.890701679741795
S049,12.52950216709019,8.522800258078567,105.57184430526397,87,39.34634059620364
S181,12.787196132010257,7.398714329554704,70.99709632144861,87,50.49710625102725
S160,8.094712493041351,10.04193693815804,78.68453507204761,40,48.05864451961708
S167,14.481828305444374,9.57125703670954,51.48503540360082,80,24.92236146081793
S167,7.79143856240349,6.326979316937431,79.48155725412425,104,23.30756864348462
S085,15.990243261842139,9.843569220450728,86.29341449829022,45,45.71362534677293
S076,5.667028950122835,8.704606970564445,56.259160884150646,35,36.47446142256608
S032,11.370628435313034,8.664932695406618,53.96900623019349,32,37.703126805758394
S019,6.314135373427229,8.911250366787066,97.80323513908031,65,48.93195481413039
S184,15.415895717619911,8.747700820613362,34.41107364411338,100,54.4523391650135
S129,3.768038304893354,8.35958858148753,93.69762629826306,46,28.423508367066766
S015,6.032692303101223,8.716127550563643,109.53368715159851,115,45.97670377370579
S016,5.710041090790902,7.92792536354683,63.15784336777205,73,20.27860388461091
S006,6.169948032819436,8.270029913260874,58.10200596449917,42,12.375820571377727
S030,3.655962168682504,4.311175567246795,45.19969313607773,59,13.612241308448052
S098,10.410831491030516,8.712992391534538,52.17997147272393,72,19.499768454412568
S178,4.718709735846533,10.26529849994255,86.9970553308004,64,33.956285721461505
S018,3.5616343912839854,6.058933492863609,55.304949157146666,89,30.295174922014034
S091,3.7118365205866235,7.034195300700859,81.51671199247653,88,43.111094513563856
S101,14.987344132068879,9.360947419428701,78.44314593829004,59,22.47750116283247
S112,14.81073215358537,4.518282917627198,108.74633736746375,38,35.6025829710982
S009,7.821167699034932,9.327577939750295,39.40201116990605,90,46.029802596445734
S152,15.301365938080977,10.185553047748757,95.49629126060748,77,37.957655254992844
S088,7.132763128659415,9.73134439133888,33.988418674265475,92,49.560108510908094
S168,8.213528847756718,8.146810170508244,111.76983787166935,77,39.69116781939394
S146,6.345065505527634,10.25909969738404,63.753700567024495,44,53.541507664964435
S086,7.4291501711147525,5.415375940297446,71.60931910565881,30,53.72742569933392
S004,3.4722660099321163,7.315057473368296,76.81038567611708,52,44.6186075223974
S068,13.561497102336194,5.733568331301798,58.8818409634558,77,44.43255532757595
S134,15.606866431941658,5.629575649531526,91.06602153601526,65,13.36428654723873
S015,8.80048868369878,3.5851054449726636,80.41800560903089,66,49.025661414927576
S157,15.352569441631744,4.456270913605852,111.23748883207304,78,26.43397655367351
S101,6.426668024293624,6.007318689912941,88.11268253437987,33,32.83510294525119
S108,7.188221882517833,6.402426461819017,61.344034285908776,101,46.16994828710163
S142,6.007399251645597,9.969078373714256,99.20458335855598,92,45.70917279307698
S143,8.086141269201708,6.4155260736595565,62.56432216238495,105,46.884654907037486
S017,10.529316449263467,7.683342017338926,78.47311818262385,82,45.181099138710664
S044,6.614074208088223,7.517513417598495,85.93802944645745,92,45.763058097137915
S093,4.054630059789938,5.303866445373966,85.07854374889092,48,38.25273633650852
S127,6.8420859061547485,10.432992652825286,61.80361189552333,57,54.28157305267279
S096,9.659390076869549,9.928673945423927,46.04537971426937,95,37.259722433147346
S054,7.0095891723530475,8.453607045898567,53.856240093873666,74,47.97948123143105
S072,4.073235639980382,9.342694139828467,68.42928086779452,45,49.71319414668622
S159,4.579224088955476,8.298225904990618,65.39615272114537,57,22.066541332072987
S142,5.3885944066901015,7.846018082161579,39.60599515526837,65,39.150612797449796
S143,2.295418658114433,7.5790589524606915,43.54142041639225,69,33.260745975807794
S158,15.202795074014313,9.527722936512845,67.9864115386754,86,30.608642255822666
S198,10.754173189754914,9.463030856841858,72.61098419012386,43,53.57518640326078
S150,6.151046662246395,7.70263437508188,57.79829790184291,63,46.95781126128196
S089,3.1737296456701767,7.085835710224311,48.11362914332398,64,52.6662600713089
S122,16.521106508162667,6.089236128191012,115.03131946273305,66,45.99957777846939
S077,7.654576549392086,8.941475999492027,67.09193458200141,105,53.622233122345094
S162,14.153789760068364,9.11152970660468,55.334563785543295,77,19.330200027259156
S039,8.854693721688466,5.64317534972413,61.03718447802172,26,10.478371763503034
S094,4.94558852429394,6.904910458280467,37.74008049149579,93,28.58182856325017
S123,7.081484755451086,5.16241652394797,74.33761228096154,101,54.35305699102567
S045,12.19897115299647,9.934929996963017,84.61282106068163,62,54.11754321699918
S176,1.4743931569538211,3.4839260064433506,69.95668848787881,88,30.952727156858337
S193,4.9462747454250096,3.668052488717605,47.70247781642362,71,54.33153494822435
S141,10.815084104381475,10.55332049899025,95.45618500398123,98,44.23243644571361
S054,13.706304480938002,5.801880168406517,46.33423100514705,52,24.695973333197028
S023,13.770381284269817,9.176567383556192,47.56424673291262,71,30.402358100087497
S015,12.955963706388452,8.306930950860272,77.70973662725947,80,45.739853453197895
S159,-0.8573435806666501,7.264319604083402,106.89615164389801,85,38.20000435895679
S106,6.21698066618837,8.115354096255032,68.51673927264054,103,41.11886150186257
S159,11.261795830234895,6.7387585526956375,58.49722089841626,105,33.94867701573093
S173,10.775155482907087,8.534808963371443,71.12851723913953,25,41.61881338193424
S078,14.893040772817058,8.926958353052662,42.40759017116359,95,36.987764673416876
S055,12.54994895969116,8.152727643711312,58.04385716561317,32,51.17833017545459
S084,10.96770270612831,5.022155994237758,83.85144647284255,71,32.3425730588229
S048,15.698789736262924,5.4596491522143795,79.78637767613435,95,14.147660842003365
S182,6.369843496861629,4.124642460527231,65.09453503888706,73,48.80120421344236
S193,3.8024345244857107,8.168728322249024,61.166591306773576,82,53.95084889044918
S149,13.429917709125364,7.671592487143434,55.48033239450773,37,44.422256916192296
S181,6.015458198469455,9.717535864061512,96.42178596240933,48,51.30465618697708
S192,2.5359991404855147,7.929120924713293,52.41181244016895,80,25.25918969919315
S127,14.317748736241533,5.805278989668535,79.90754045839361,62,44.03760364195797
S038,1.4488551921838755,3.3078818186574335,62.21224779761526,107,49.87691643915296
S158,12.46339317754311,9.425794510317072,76.41029862563005,87,45.96403262469299
S032,1.064140719540175,8.05709357603025,94.87894977858187,78,25.63637211893016
S038,5.608885398063078,4.372097857271497,76.3947791238996,110,49.27581219869448
S083,4.578837608323862,5.221226270127938,83.16309587075281,89,15.281800225815111
S056,7.317249175747808,6.995593117874232,90.27145586771907,110,37.45757694501333
S148,14.703040690144903,10.2881849230797,107.53978133136107,44,29.617029720937662
S186,13.518017055376024,6.8537115792334316,63.41059752058633,72,24.63810899591899
S087,14.93941382165253,8.878145915136965,59.99150000824862,35,22.388569162376633
S166,15.699888562861481,8.196567308055547,108.94722927625304,71,24.211225225779874
S158,11.284521722358079,7.849801027466691,88.47486281749195,61,50.90377207621864
S200,12.696162219122655,8.243487763187746,37.87080068055812,68,56.69208551274451
S028,14.663333117630128,6.442142663351326,68.52544542597055,65,36.112243835196026
S115,7.48293139314642,2.786830998590746,72.32576066223018,87,43.123314477390565
S088,14.259875784590605,6.908903254593714,74.56079626431594,86,39.56521991499675
S012,7.753276986143852,8.94820522391533,79.16734187278215,31,36.091528990274725
S118,7.167295534897765,7.605290274028382,43.04682939605293,74,36.85204481110229
S028,6.510873670752948,7.248993704464548,88.15564616391497,48,36.32305646303469
S030,14.743034020395928,8.204779633166229,43.67343220918527,76,42.909848553467484
S058,9.013613032207498,6.23233059531332,93.6697363528898,70,37.03910597023655
S076,2.4223540747398995,4.09273017890608,76.28824749443896,77,27.86618899225619
S071,12.112501098169298,8.14978888609328,68.69002741313453,80,52.990211819739315
S100,7.466841959107832,9.502722873696543,85.92615381704324,39,37.66584549983669
S197,9.937608177910107,7.773828535157776,116.01007810588519,99,41.51005588372449
S011,4.902400473338662,7.610035063515301,64.74551846570577,99,45.325548640661346
S111,4.688839834979358,10.601849709920556,86.1651834405651,68,46.37016228777982
S112,14.806912446456298,6.376903750561803,83.5563827140936,96,44.898205508691724
S124,7.853038342843558,8.441229194423409,65.47408962975105,52,42.78627038249803
S106,14.586787358134046,6.50731866591034,80.96764219965351,55,37.15580085720401
S115,2.002586755064919,4.550652291134426,63.77332726086486,74,42.348560857044134
S003,5.565123841763434,8.112479849912177,70.74492344408334,51,51.14337358174069
S138,1.4505855418576248,7.938139345306761,72.7973667704889,63,52.9686912758461
S129,1.6558115812940721,6.967976520579727,77.98506887879394,90,49.995769422253275
S159,9.660174879633772,8.868624293951669,81.22632273093919,58,35.59579704816303
